"dika tša kimontlepopelogoya ka ngaka mhlari, dika tše di iponagatša pele ga go ima.
","iimpawu zokukhulelwa okwenzeka ngaphandle kwesibelekongokukagqr mhlari, iimpawu zibonakala kwangoko xa ukhulelwe.
"
"ka nako tše dingwe, di iponagatša pele ga ge mosadi a ka lemoga gore o imile.
","ngamanye amaxesha, nangaphambi kokuba umntu wasetyhini aziqonde ukuba ukhulelwe.
"
"dika tša setlwaedi di akaretša; ditlhabi tša ka tlasenyana ga mokhubo, go tshelwa ke kgwedi, le go tšwa madi sethong sa bosadi.
","iimpawu eziqhelekileyo ziquka; iintlungu zamazantsi esisu, ukuphosakala kwexesha lokuya exesheni; ukopha kwilungu lobufazi.
"
"""le ge go le bjalo, basadi ba bangwe ga ba laetše dika tše go fihlela ge lelapopelo le thubega.
","""nangona kunjalo, abanye abantu basetyhini ababinazo iimpawu kude kugqabhuke imibhobho yesibeleko.
"
"ge se se direga, mosadi a ka itemogela dihlabi tše šoro ebile ba bangwe ba tšwa madi sethong sa bosadi.
","xa oku kusenzeka, umntu wasetyhini unokuva iintlungu eziqatseleyo kwaye abanye basenokopha kwilungu lobufazi.
"
"se se latelwa ke modukologo, go theoga ga kgatelelo ya madi, go idibala, letšhogo le go hlokagala kudu ge phekolo e diegile,’’ a realo.
","oku kulandelwa sisiyezi, ukuhla koxinzelelo lwegazi, ukufa isiqaqa, ukothuka kunye nokufa ukuba unyango lulibazisekile,"" utshilo.
"
"gore go phekolwe kimontlepopelo, go swanetše gore go dirwe diteko tša madi goba tša mohlapologo go kgonthišiša gore ka nnetennete mosadi o mmeleng.
","ukuze uxilongo luyiveze le ngxaki yokukhulelwa okwenzeka ngaphandle kwesibeleko kufuneka kwenziwe uvavanyo lokukhulelwa lwegazi okanye olomchamo ukungqina ukuba umntu wasetyhini ukhulelwe kusini na.
"
"""ke moka go dirwa diteko tša go bonega ka metšhene ka teng go kgonthišiša ge eba popelo ga e na selo ka gare ga yona le go bonega fao leseana le ka bago le le gona mmeleng wa mosadi,"" a realo ngaka mhlari.
","""kwenziwa uvavanyo lwamaza esandi olubizwa iultrasound emva koko ukuqinisekisa ukuba isibe leko asinanto na kwanokubona ukuba isihluma sembewu sifumaneka phi na kumzimba womntu wasetyhini,"" utshilo ugqr mhlari.
"
"phekolo ya kimontlepopelo""ge kimontlepopelo e šetše e bonwe, e swanetše go phekolwa gore e emišwe go golela pele, ka gobane bophelo bja mosadi bo ba kotsing ge phekolo e diega,’’ a realo ngaka mhlari.
","ukunyanga ukukhulelwa okwenzeka ngaphandle kwesibeleko ""xa ukukhulelwa okwenzeka ngaphandle kwesibeleko kufunyanisiwe kufuneka kunyangwe ukuze kungabi sahambela ndawo, kuba ubomi bomntu wasetyhini busemngciphekweni ukuba unyango lulibazisekile,"" utshilo ugqr mhlari.
"
"""setšari e santše e le kgetho ya mathomo ya phekolo ya kimontlepopelo, le ge go le bjalo, phekolo ya pele ga nako e dumelela kgetho ya phekolo ya bongaka pele ga ge kimontlepopelo e thubega,"" a tlaleletša ka go realo ngaka.
","""utyando yeyona ndlela ingcono yokunyanga le ngxaki nangona kunjalo, ukuyifumanisa kwangethuba kubangela kube neendlela zonyango eziliqela ekunokukhethwa kuzo phambi kokuba ukukhulelwa okwenzeka ngaphandle kwesibeleko kugqabhuke,"" wongeze watsho.
"
"ngaka mhlari o boletše gore mosadi o santše a ka ima gape le ka morago ga go itemogela kimontlepopelo.
","ugqr mhlari uthe umntu wasetyhini uyakwazi ukuphinda akhulelwe emva kokufumana le gxaki.
"
"basadi bao ba nago le kgonono ya gore ba nale kimontlepopelo ba swanetše go bona dingaka, ba ikele maokelong a kgauswi le bona goba dikliniking tša kgauswi ka bjako ka fao go kgonagalago.","abantu basetyhini abakrokrela ukuba banengxaki yokukhulelwa okwenzeka ngaphandle kwesibeleko kufuneka badibane nogqirha wabo, baye esibhedlele okanye kwikliniki ekufutshane ngokukhawuleza."
"go goteletšwa le go timelwa mohlagase silusapho nyanda go na le dilo tše ntši tšeo maafrika borwa a ka di dirago go seketša mohlagase le go efoga go kgaolwa ga mohlagase.
","masonge umbane ukuze ungacimi silusapho nyanda kukho izinto ezahlukileyo abemi bomzantsi afrika abanokuzenza ukonga umbane futhi bakuphephe ukucinywa kombane.
"
"molaodi wa motšwaoswere wa seteše sa mohlagase sa eskom sa matimba, obakeng mabotja, o boletše gore go hlokega ga mohlagase wo o lekanego ka afrika borwa go ama maphelo a batho ka gobane mediro ya ka mehla e ka se kgo nege nakong ya go kgaotšwa ga mohlagase.
","ibambelamlawuli wesitishi kwisikhululo sombane sa kwaeskom imatimba uobakeng mabotja uthi ukunqongophala kwamandla ombane owane leyo emzantsi afrika kuchaphazela iimpilo zabantu kuba imisebenzi yemihla ngemihla ayenzeki ngexesha lokucima kombane.
"
"setiši sa mohlagase sa matimba se ka lephalale, limpopo.
","isikhululo samandla ombane imatimba siselephalale, elimpopo.
"
"mabotja o hlalošitše gore go kgaotšwa ga mohlagase go diragala ge eskom e palelwa ke go tšweletša mohlagase woo o lekanego go fihlelela tlhoko ya ka nageng.
","umabotja uyachaza ukuba ukucima kombane kwenzeka xa ueskom engakwazi ukuvelisa umbane owaneleyo ukuba ujongane neemfuno zelizwe.
"
"ka fao go bohlokwa, a realo, gore maafrika borwa ka moka ba tsenye letsogo mo go seketšeng mohlagase.
","ngoko ke kubalulekile, utsho, ukuba bonke abemi bomzantsi afrika badlale indima ekusebenziseni umbane omncinci.
"
"maele go tšwa go eskom mabapi le go seketša mohlagase: tima mabone ge o etšwa ka phapošing šomiša ditlelupu tša led tima didirišwa ge o sa di šomiši šomiša lepai la themale go apeša kisara ya gago.
","iingcebiso ezivela kueskom zokusebenzisa umbane omncinci: cima izibane xa uphuma egumbini sebenzisa iibhaluphu zeled cima zonke izinto ezisebe nzisa umbane xa zingasebenzi sebenzisa amanzi abandayo kuphela, ngaphandle kokuba kukho imfuneko sebenzisa ingubo yobushushu ukugquma igiza yakho.
"
"go na le mabaka a mmalwa ao a ka šitišagotšweletšo ya mohlagase, go akaretšwa go lokiša, go kgaotšwa ga mohlagase fao go sego gwa letelwa le, e lego se bohlokwa, maemo a boso.
","ziliqela izinto ezinokuthi ziphazamise ukuveliswa kwamandla, kuquka ukulondolozwa, ukuvalwa okungacwangciswanga futhi, ngokucacileyo, imozulu.
"
"mabotja o boletše gore pholante ya gabo, kudukudu, e angwa ke maemo a godimo a dithempheretšhara.
","umabotja uthi isikhululo sakhe, ingakumbi, siyachaphazeleka ngamaqondo obushushu aphezulu.
"
"""mo matšatšing a go fiša kudu seteše se palelwa ke go tšweletša mohlagase o montši ka fao se kgonago ka gona,"" a realo.
","""ngeentsuku ezishushu kakhulu, isikhululo asikwazi ukuvelisa amandla ngokupheleleyo,"" utsho.
"
"seteše sa mohlagase sa matimba se šomiša malahla go tšweletša mohlagase, gomme se hlamilwe gore se tšweletše mohlagase wa dimekawate tše 3990.
","isikhululo samandla ombane imatimba sisebenzisa amalahle ukuvelisa umbane, kwaye senzelwe ukuvelisa ama3990 mw.
"
"""mohlagase o phatlalatšwa ke setiše se sennyane sa phatlalatšo ya mohlagase.
","""amandla asasazwa ngokufakwa endaweni yokuhambisa.
"
"o sepela ka megala ya dibolthetše tša godimo tša mohlagase gomme wa fetela ditheransefomeng go fokotša bolthetše.
","ahamba ngemigca yokuhambisa umbane ophezulu kwaye adlula kwisiguquli esehlayo ukuthoba amandla ombane.
"
"ke moka mohlagase o romelwa kabong ya mohlagase ya bosetšhaba.
","umbane usasazelwa kwigridi yesizwe.
"
"""malahla a seteše se sa mohlagase a tšwa moepong wa exxaro wa grootegeluk.
","""amalahle esikhululo samandla avela kwimayini iexxaro’s grootegeluk.
"
"wona a sepetšwa ka mokgwa wa lepanta go ya ka dišegong le dibong tša matimba pele ga ge a išwa ka tšhilong go yo šilwa le go fetošetšwa go ba mohlagase, gwa realo mabotja.","ahanjiswa ngebhanti aye koovimba nezisele zasematimba, ngaphambi kokuba aye kumatye okusila apho asilwa aze ajikwe abe ngumbane, utsho umabotja."
"bafsa ke bokamoso bja naga ya rena vukuzenzele unnamed go boledišana le bafsa ka mehla go ntlogela ke na le mafolofolo.
","abantu abatsha balikamva lelizwe lethu vukuzenzele unnamed ukufakana imilomo nabantu abatsha kusoloko kundishiya ndinodlamko.
"
"go a thabiša go hwetša tsebo mabapi le mathata a bona le diphenyo tša bona le ka ga dinepo tša bona ka ga seo se ka dirwago go kaonafatša naga ye.
","kuyavuyisa ukuqonda iingxaki neempumelelo zalo kunye nemibono yalo ngento enokwenziwa ukuphucula eli lizwe.
"
"ga go na yo a ganetšago gore bafsa ke batho ba bohlokwa ka sebopegong le motheong wa naga ya rena.
","liyinene elokuba abantu aba tsha basisininzi, bangundaba mlonyeni kwaye izingqi zabo ziyavakala kwisizwe siphelo.
"
"go fapana kudu le kgopolo ya gore ba itebetše, ga ba na le kgahlego go dipolotiki goba ba itirela ba nnoši, dinyakišišo tša ka nageng le tša boditšhabatšhaba di tiišetša kgafetšakgafetša gore bafsa lefaseng ka bophara ka mehla ba na le maikutlo a makaone ka ga bokamoso bja bona.
","umbono wokuba batyhafile, abanamdla kwezopolitiko okanye bayazingca, uyaphiki swa ziziphumo zamaphulo ophando aqhutywe apha ekhaya nakumazwe aphesheya angqina ukuba abantu abatsha kwihlabathi liphela bahlala benethemba lamathuba amahle okuphumelela ebomini.
"
"go ya ka dikutollo tša di kgetho tša ipsos pulse of the people tšeo di lokollotšwego ka pherekgong, 61% ya maafrika borwa ba mengwaga ye 15 go fihla go ye 17 ba ikwa ba na le kholofelo ka ga ngwaga wa 2020. ga ke na pelaelo ya gore a ke maikutlo ao a lego a bafsa ka kakaretšo le kudukudu maikutlo ao a tšweleditšwego ge ngwagakete o fihla bao mo lebakeng le ba thomago bophelo bja bona bja batho ba bagolo, bao bafsa ba ba bitšago ma2000.
","ngokwakufunyaniswe kwi ipsos pulse of the people eyakhu tshwa kwinyanga yomqungu, iipesenti ezingama61 zabemi bomzantsi afrika abaneminyaka eli15 ukuya kweli17 baziva benethemba malunga nowama2020.
"
"ke barwa le barwedi bao ba belegwego ka morago ga temokra si.
","andithandabuzi ukuba olu luluvo lwabantu abatsha ngokubanzi ingakumbi eli qela lazalwa ekuqaleni kwale nkulungwane, ekungoku nje bafika kwinqanaba lobudala, olubizwa ngokuba ngama2000.
"
"le ge e le gore ga ba na ma itemogelo a thwii a ditšhohlo tša kgethologanyo, ba tšwela pele go phela ka mašaledi a yona a tlhokego ya tekatekano ya me rafe, tlhokego ya toka go kabo ya naga le bohloki.
","ngumlisela nomthinjana owazalwa emva kokuba eli lizwe lifumene inkululekoi.
"
"bafsa ba ba na le boitshepo, boikemo ebile ba phadima ka maikemišetšo.
","nangona bengenazivubeko bona buqu zenkohlakalo yombuso wocalucalulo, bayaqhubeka nokuphila nentlungu eyashiywa ngulaa rhulumente yokungalingani ngokobuhlanga, ukubandeze lwa umhlaba kunye nentluphe ko.
"
"ba tseba ditokelo tša bona ebile ga ba tšhabe go di nyaka.
","olu lutsha luzithembile, lu yazithemba kwaye luyaphuphu ma ngamabhongo.
"
"bafsa ba naga ya rena ba emetše mafolofolo, kholofelo, boipshino, bokgoni, bokamoso le tokologo.
","bayawazi amalungelo abo kwaye aboyiki ukuwabanga.
"
"ke badudi ba go šomiša titšithale bao ba šomišago theknolotši ya sebjalebjale ebile ba lebeletše go tsena ka mešomong yeo e bego e se gona ka nakong ya ge ba le batswadi.
","ulutsha lwelizwe lethu lubonakalisa amandla, ithemba, ulonwabo, ukubanakho, ikamva nenkululeko.
"
"nakonyana pele ga polelo ya maemo a setšhaba (sona) ke bile le monyetla wa go boledišana le sehlopha sa bafsa ba mafolofolo ka poledišanong ya mabapi le meloko ya mehutahuta yeo e bego e biditšwe ke setheo sa bosetšhaba sa tlhabollo ya bafsa (nyda).
","basisizukulwana esiphila ngobuchwepheshe beli xesha esisebenzisa ubugcisa bale mihla ngokuchanekileyo kwaye bajonge ukungena kumakhondo emisebenzi angazange abekho ngexesha labazali babo.
"
"re boledišane ka ga merero yeo e lego ye bohlokwa kudu go bafsa le go lekodišiša mekgwa yeo ka yona re ka tsepanyago seemo le ditiro tša rena.
","ngaphambi kwentetho kamongameli engobume besizwe ndiye ndaba nethuba lokunxibelelana neqela lolutsha elinamandla kwindibano yokufakana imilomo ibiququzelelwe yiarhente yesizwe yophuhliso lolutsha.
"
"bjalo ka ge e le setlwaedi, phihlelelo go mešomo le go dibaka ebile seo re boledišanego ka sona.
","sixoxe ngemicimbi ebaluleke kakhulu kulutsha kwaye savavanya iindlela esinokuthi singqamanisa izimvo kunye neentshukumo zethu.
"
"go bafsa ba 1.2 milione bao ba tsenago mešomong ngwaga o mo ngwe le o mongwe, ke palo ye e nyakilego go ba peditharong ye e šetšego e sa šome goba e sa ithute.
","ngokuqinisekileyo, umba wokufumaneka kwemisebenzi namathuba ubuphambili kwiingxoxo zethu.
"
"bafsa bao ba bego ba le ka mo dipoledišanong tše ba amogetše taba ya gore tlhokego ya mešomo e hwetša šedi maemong a godimodimo a mmušo.
","kwisigidi esi1,2 solutsha esifikelela kwinqanaba lukhangela imisebenzi kunyaka ngamnye, phantse isibini kwisithathu sihlala singasebenzi okanye singafundi.
"
"eupša maikutlo a bona a be a swana: ba be ba ikemišetše ebile ba kgona go tsenya letsogo go ekonomi ka mekgwa ye e fapafapanego, go akaretšwa bjalo ka bahlomi ba dikgwebo, eupša mollwane wa tatelano le tlhokego ya thušo ya ditšhelete e ba thibela go dira seo.
","abathathinxaxheba kwezi ngxoxo bayayichulumancela into yokuba umba wokuqeshwa kolutsha ufumana ingqalelo kwelona nqanaba liphezulu likarhulumente.
"
"ka ge bright hlongwane go tšwa go mokgatlo wa youth in business south africa a mpoditše, go swanetše go ba le thušo ye nngwe ya ditšhelete yeo e fiwago bafsa bao ba hlomago dikgwebo.
","noko kunjalo babonakalisa okwa kuzimisela baziwa ngako: babekulungele kwaye bezimisele ukufaka isandla kuqoqosho ngeendlela ezahlukeneyo, kuquka ukuba ngoosomashi shini, kodwa ubucukubhede obugqithisileyo babasemagunyeni kunye nokusilela kwenkxasomali kuyabathintela ekwenzeni oko.
"
"ba nyaka go bona mehutahuta ya dihlongwa tša ditšhelete, dihlongwa tša ditšhelete tšeo di hlabollago, babeeletši bao ba thekgago dikgwebopotlana, difeme tša diekhwiti tša phraebete gammogo le dipanka tša kgwebo tšeo di fanago ka sekoloto ebile di iteka lesego ka go thekga bafsa bao ba lego bahlomi ba dikgwebo.
","njengoko ubright hlongwane ovela kwiyouth in business south africa endixelele, kufuneka kubekho inkxasomali eya ndisiweyo eya koosomashishi ni abasebatsha.
"
"gore naga ya rena e atlege le go tšwelela re swanetše go dira ka fao re ka kgonago ka gona go netefatša gore bafsa ba kgona go kgatha tema ka ekonoming ya rena ka mokgwa wo o nago le mohola, e ka ba ka mošomong wo e sego wa semmušo goba ka go itlhomela mešomo.
","bangathanda ukubona amaziko ahlukeneyo ezemali, amaziko abolekisa ngemali yophuhliso, abatyalizimali ababolekisa ngemali engena nzala, iinkampani ezishishina ngezabelo kunye neebhanki zorhwebo eziboleka imali ngetyala zize zixhase oosomashi shini abasebatsha.
"
"ka fao ke bone go le maswanedi gore nka šomiša sebaka se go tsebagatša semmušo tsenogare ya mopresidente ya tlhomo ya mešomo ya bafsa, e lego nepo le leano la bosetšhaba la togamaano leo le beago ditiro tšeo di tlago pele ka nepo ya go rarolla tlhokego ya mešomo go bafsa.
","ukuze ilizwe lethu liphumelele kwaye likhule kufuneka senze konke okusemandleni ethu ukuqinisekisa ukuba ulutsha luyakwazi ukuthatha inxaxheba kuqoqosho lwethu ngendlela enenjongo, nokuba kukuqeshwa okanye ukuzisebenzela.
"
"se se akaretša netweke ya taolo ya tiro ya ka moso yeo e nyalantšhago bao ba nyakago mešomo le dibaka tša mešomo.
","kufanelekile ke ukuba ndisebenzise eli qonga ukumisela ungenelelo lukamongameli kwingqesho yolutsha (ipre sidential youth employment intervention), nto leyo ingu mbono wesizwe kunye nesicwangciso esibonisa amanyathelo okusebenza angxamisekileyo ukujongana nentswelangqesho kulutsha.
"
"se se tla kgontšha bafsa go kgona go fihlelela dibaka tša mešomo ka ge ba bangwe ba bona ba hloka dinetweke tšeo di dirago gore go be bonolo go fihlelela dibaka ka fao go kgonagalago.
","oku kuquka inkqubo yesizwe yokufunela abantu imisebenzi ethi idibanise abantu abafuna imisebenzi kunye namathuba omsebenzi.
"
"dithutwana tše kopana tša tsebo ye e kgethegilego ka ga mabokgoni ao bašomi ba a nyakago bjale di tla rulaganywa.
","oku kuyakwenza ukuba ulutsha lukwazi ukufumana amathuba njengoko abanye kubo bengenazo iindlela ezenza ukuba kube lula ukufumana amathuba afanelekileyo.
"
"se se akaretša go rarolla bothata bja tlhokego ya nyalelano gareng ga mananeo a bjale a thuto, a tlhahlo le a tlhabollo le dinyakwa tša ekonomi.
","kuza kuqaliswa izifundo zoqeqesho ezikhethekileyo zexeshana ezijolise kwizakhono ezifunwa ngabaqeshi.
"
"re amogela mošomo wo o šetšego o dirwa ka mo lefapheng le,wa go swana le lenaneo leo le šetšego le phethagatšwa mo lebakeng le ka dikgoro tša temo, peakanyoleswa ya naga le tlhabollo ya dinagamagae le la pušo ya tirišano le merero ya setšo go hlahla bafsa bao e lego ba 1 000 ka foreisetata ka mabokgoni a temo le a mangwe.
","oku kujolise ekushukuxeni ingxaki yokungahambelani phakathi kwemfundo esele ikho, iinkqubo zoqeqesho nezophuhliso kunye nezakhono ezifunekayo kuqoqosho lweli lizwe.
"
"bafsa ba bantši ba nyaka go thoma dikgwebo tša bona.
","siyawamkela umsebenzi osele wenziwe kule ndima, njengenkqubo eqhutywa ngoku lisebe lezolimo, uhlengahlengiso lomhlaba nophuhliso lwamaphandle kunye nelezentsebenziswano kulawulo nemicimbi yeze mveli yokuqeqesha i1000 la bantu abatsha efreyistata kwe zolimo nakwezinye izakhono.
"
"ba hloka mabokgoni a tša sethekniki ao a ka ba thušago go ithomela dikgwebo tša bona.
","uninzi lolutsha lufuna ukuqala amashishini alo.
"
"tsenogare ye e tla thekga kgolo ya bafsa bao ba hlomago dikgwebo.
","kunqo ngophele izakhono zobugcisa ezinokulunceda ukuba luziqalisele amashishini.
"
"bohlomi bja dikgwebo ke seo re nago le bonnnete ka ga bjona ebile ga se tharollo, eupša ke a tshepa gore ke mokgwa wo o šomago gabotse wo re nago le bohlatse ka ga ona bja go laetša boitšhupo, maikutlo a go wela go gongwe, le kholofelo go bokamoso bja bafsa.
","eli nyathelo lokungenelela luya kuxhasa ukukhula koosomashishini abasebatsha.
"
"lenaneo la tirelo ya bafsa la mopresidente le fa bafsa dibaka tša go thuša ditšhaba tša bona.
","ushishino ngokuqinisekileyo ayisosisombululo, kodwa ndiqinisekile ukuba le yenye yeendlela ezisebenzayo neziqinisekisiweyo zokubonisa ubungqina kunye nenjongo, umbono wokuba lilungu, nethemba lekamva lolutsha.
"
"lesolo le le hlametšwe go phethagatša phetogo le go dira seabe sekaleng, go fapana le mananeo ao a arogantšwego ao a bilego le seabe se senyane.
","inkqubo kamongameli yee nkonzo zolutsha (ithe presidential youth service programme) inika abantu abatsha ithuba lokuba bafake isandla kumaphulo okuphu hlisa iindawo abahlala kuzo.
"
"ke tsebišitše ka go sona gore re tla beela thoko 1% ya ditekanyetšo tša bosetšhaba gore e tle e šome ka go lesolo la go thwala bafsa mešomong.
","eli nyathelo lenzelwe ukwenza utshintsho luze lwenze impe mbelelo, ngokuchasene nee nkqubo ezingaphelelanga ezithe zaba nempembelelo encinci.
"
"mananeo le diprotšeke tše mmalwa di hlametšwe go rarolla tlhohlo ye ya bosetšhaba.
","ndazisile kwakhona kwi ntetho kamongameli engobume besizwe ukuba siza kubekela bucala i1% yohlahlolwabiwo mali lwesizwe kwiphulo lokuqeshwa kolutsha.
"
"bafsa ba naga ya rena ba bona naga ye bjalo ka yeo e nago le dibaka le tshepišo, go dutše go na le mapheko ao ba kopanago le ona.
","inani leenkqubo neeprojekthi ziyilelwe ukushukuxa lo mngeni wesizwe.
"
"bekeng ye e fetilego fela ke kopane le bafsa ba mmalwa ba afrika borwa bao ba ntirago gore ke ikgantšhe ka ga ka fao re tšwago kgole ka gona le seo re se fihleletšego.
","ulutsha lwesizwe sethu lukubona ngokucacileyo oku njengesizwe esinamathuba nezithembiso, nangona kukho imiqobo neengxaki oluhla ngabezana nazo.
"
"go na le bafsa bao ba ralo kago dipapadi ba go swana le mofsa yo a nago le talente sim ‘tiger’ tshabalala yo a hwetšago difoka tša boditšhabatšhaba tša kolofo a na le mengwaga ye seswai.
","kule veki iphelileyo ndiye ndadibana nolutsha lwasemzantsi afrika olwandenza ndazingca ukuba sisuka phi nempumelelo yethu.
"
"o maemong a bošupa lefaseng ka go sehlopha sa dithaka tša gagwe gomme o thopile thonamente ya bana ya kolofo ya ka us gabedi.
","kukho ulutsha oluzibandakanye kwezemidlalo olufana nosim 'tiger' tshabalala oneminyaka esi8 onesiphiwo esimangalisayo ophumelele iimbasa ezininzi zegalufa kwihlabathi.
"
"moya wa ka o ile wa ya godimo ge moithuti wa kreiti ya 11 sinoyolo qumba go tšwa ka orange farm a nngwalela lengwalo ka ga seo se swanetšego go ba ka go sona mo ngwageng wo.
","ubekwe kwindawo yesi7 kwihlabathi kwiqela lakhe lobudala kwaye uphumelele ukhuphiswano lwega lufa lwasemelika kabini.
"
"botsebotse e bile karolo ya sehlopha sa rena sa go ngwala dipolelo ka tshepedišong ya ge ba sa se thoma.
","umoya wam waphakama xa umfundi webanga le11 usino yolo qumba ovela eorange farm wandibhalela malunga noko kufanele ukuba kubekhona kwisona yalo nyaka.
"
"go na le bao ba šomago ka mafolofolo ba go swana le ayakha melithafa go tšwa ka eerste rivier ka kapa bodikela, yo a tsenetšego seboka sa tša ekonomi sa lefase ka davos go ipiletša go baetapele ba lefase go thekga toka ya tlelaemete ba sa tekateke.
","uye wajoyina iqela lethu lokubhala intetho kwinkqubo yoyilo.
"
"ke ile ka makala kudu ge ke kopana le michelle nkamankeng, yo a nago le mengwaga ye 11, yo e lego mongwadi yo monnyane kudu go bangwadi ka moka ka afrika gomme o beilwe gareng ga bangwadi ba maemo a go dimo ba lesome bao ba lego ba bannyane kudu lefaseng.
","kukho amatshantliziyo afana noayakha melithafa osuka eeerste rivier entshona kapa, obezimase iworld economic forum edavos ukucela iinkokheli zehlabathi ukuba zime ngokuqinileyo kubulungisa bemozulu.
"
"yo ke mongwadi yo o ngwadilego dipuku tše šupa gomme o ngwadile puku ya gagwe ya mathomo a na le mengwaga ye tshela.
","ndamangala xa ndandidibana nomichelle nkamankeng, oneminyaka eli11 ubudala, ongoyena mbhali umnci nane eafrika kwaye ubalwa phakathi kwababhali abaphezulu abalishumi abancinci kwi hlabathi.
"
"ka ge moprofesara jonathan jansen a boletše: ""o na le boitshepo, o kgona go bolela, o na le tsebo ebile o na le mafolofolo.
","umbhali weencwadi ezisixhenxe owathi wabhala incwadi yakhe yokuqala eneminyaka emi6 ubudala.
"
